file_names, EMPH,PRMD,SPAU,CONT,JJ,VBD,THATD,DEMO,PUBV,OSUB,PEAS,TSUB,SMP,THAC,CONC,COND,DEMP,THVC,CONJ,SUAV,PRIV,GER,WZPRES,WHCL,NN,WZPAST,PASTP,PIRE,ANDC,CAUS,TO,SERE,SYNE,RB,FPP1,AMP,PRESP,PIT,NEMD,TPP3,WHSUB,WHOBJ,STPR,BEMA,TIME,XX0,DWNT,POMD,PLACE,EX,PASS,INPR,SPIN,TOBJ,HDG,BYPA,PIN,PHC,VPRT,DPAR,WHQU,SPP2,NOMZ,PROD,PRED, TTR, AWL
legalS1B-068_MAT.txt, 9.476720230737536, 12.77297074577668, 2.88421920065925, 31.726411207251754, 41.203131437989285, 40.3790688092295, 8.240626287597857, 20.601565718994642, 12.77297074577668, 0.8240626287597858, 5.7684384013185, 2.472187886279357, 2.472187886279357, 0.0, 0.0, 4.532344458178822, 12.77297074577668, 4.120313143798929, 0.8240626287597858, 5.356407086938607, 26.370004120313144, 0.8240626287597858, 2.472187886279357, 4.944375772558714, 125.25751957148742, 0.8240626287597858, 1.6481252575195715, 0.8240626287597858, 4.532344458178822, 1.6481252575195715, 14.009064688916357, 0.0, 1.6481252575195715, 35.846724351050675, 37.906880922950144, 2.472187886279357, 0.8240626287597858, 16.069221260815823, 0.0, 24.72187886279357, 2.472187886279357, 0.4120313143798929, 4.944375772558714, 23.897816234033787, 2.88421920065925, 23.485784919653895, 0.0, 10.712814173877215, 1.2360939431396785, 6.1804697156983925, 9.064688916357644, 0.4120313143798929, 0.0, 1.2360939431396785, 1.6481252575195715, 0.0, 64.68891635764318, 2.0601565718994643, 58.0964153275649, 3.708281829419036, 0.4120313143798929, 32.96250515039143, 19.365471775854967, 3.296250515039143, 13.597033374536464, 45.0, 4.18735471874
speechS2A-025_MAT.txt, 6.311139160618492, 10.41337961502051, 0.6311139160618492, 41.96907541811297, 51.75134111707163, 5.680025244556642, 5.995582202587567, 8.204480908804038, 5.680025244556642, 0.0, 0.3155569580309246, 0.3155569580309246, 0.0, 0.0, 0.0, 3.7866834963710954, 9.151151782896813, 1.8933417481855477, 0.6311139160618492, 0.9466708740927738, 37.2357210476491, 7.257810034711265, 8.520037866834965, 5.995582202587567, 142.00063111391606, 0.3155569580309246, 0.0, 0.9466708740927738, 9.151151782896813, 2.840012622278321, 25.244556642473967, 0.0, 1.577784790154623, 30.92458188703061, 22.72010097822657, 3.155569580309246, 1.2622278321236984, 12.937835279267908, 0.3155569580309246, 26.19122751656674, 1.577784790154623, 0.3155569580309246, 6.311139160618492, 20.82675923004102, 0.6311139160618492, 10.41337961502051, 0.0, 5.0489113284947935, 1.2622278321236984, 4.733354370463868, 0.0, 0.6311139160618492, 0.6311139160618492, 0.6311139160618492, 1.8933417481855477, 0.0, 57.43136636162827, 0.6311139160618492, 112.969390975071, 1.8933417481855477, 4.102240454402019, 66.898075102556, 10.097822656989587, 5.995582202587567, 4.417797412432944, 31.75, 4.0301051868
fictionW2F-002_MAT.txt, 6.329113924050633, 4.839910647803425, 2.6061057334326136, 24.199553239017124, 34.62397617274758, 69.99255398361876, 1.8615040953090098, 4.467609828741623, 13.030528667163068, 1.4892032762472078, 1.8615040953090098, 0.0, 0.7446016381236039, 0.0, 0.37230081906180196, 0.37230081906180196, 6.7014147431124345, 0.37230081906180196, 0.37230081906180196, 1.4892032762472078, 9.67982129560685, 2.2338049143708116, 1.4892032762472078, 0.37230081906180196, 181.68279970215934, 0.37230081906180196, 2.6061057334326136, 0.0, 6.7014147431124345, 0.0, 6.7014147431124345, 0.0, 3.3507073715562172, 36.113179448994785, 20.104244229337304, 0.37230081906180196, 3.3507073715562172, 8.562918838421444, 0.37230081906180196, 72.59865971705138, 0.0, 0.0, 5.584512285927029, 13.775130305286671, 3.3507073715562172, 10.052122114668652, 0.37230081906180196, 1.4892032762472078, 4.839910647803425, 0.7446016381236039, 0.37230081906180196, 1.4892032762472078, 0.0, 0.0, 0.37230081906180196, 0.0, 74.08786299329859, 7.073715562174236, 34.62397617274758, 0.7446016381236039, 5.956813104988831, 21.593447505584514, 2.2338049143708116, 1.8615040953090098, 3.7230081906180197, 48.75, 3.83891120036
telephoneS1A-091_MAT.txt, 18.867924528301884, 4.150943396226415, 2.6415094339622645, 34.71698113207547, 32.45283018867925, 44.905660377358494, 9.056603773584905, 9.811320754716983, 4.150943396226415, 1.5094339622641508, 3.7735849056603774, 1.8867924528301887, 1.1320754716981132, 0.0, 0.3773584905660377, 1.8867924528301887, 9.433962264150942, 0.0, 0.3773584905660377, 1.1320754716981132, 32.075471698113205, 1.1320754716981132, 1.1320754716981132, 2.6415094339622645, 158.49056603773585, 0.0, 0.0, 0.0, 7.169811320754717, 1.8867924528301887, 7.547169811320755, 0.7547169811320754, 1.8867924528301887, 38.113207547169814, 33.20754716981132, 1.5094339622641508, 0.3773584905660377, 21.88679245283019, 1.1320754716981132, 52.83018867924528, 0.3773584905660377, 0.7547169811320754, 3.7735849056603774, 17.358490566037734, 1.1320754716981132, 16.60377358490566, 0.0, 6.415094339622641, 4.905660377358491, 1.8867924528301887, 1.1320754716981132, 0.7547169811320754, 0.0, 0.7547169811320754, 3.7735849056603774, 0.0, 43.77358490566038, 2.6415094339622645, 78.86792452830188, 2.6415094339622645, 1.1320754716981132, 27.924528301886795, 0.3773584905660377, 3.7735849056603774, 4.905660377358491, 41.25, 3.7619047619
opinionsocc_2013_13936793_MAT.txt, 5.624296962879639, 1.124859392575928, 6.749156355455568, 5.624296962879639, 101.23734533183352, 17.99775028121485, 1.124859392575928, 12.373453318335208, 2.249718785151856, 0.0, 7.874015748031496, 0.0, 0.0, 0.0, 0.0, 1.124859392575928, 7.874015748031496, 1.124859392575928, 2.249718785151856, 1.124859392575928, 5.624296962879639, 1.124859392575928, 1.124859392575928, 0.0, 229.47131608548932, 2.249718785151856, 1.124859392575928, 1.124859392575928, 3.374578177727784, 1.124859392575928, 11.248593925759279, 1.124859392575928, 0.0, 24.746906636670417, 3.374578177727784, 2.249718785151856, 0.0, 7.874015748031496, 1.124859392575928, 10.123734533183352, 0.0, 0.0, 2.249718785151856, 16.87289088863892, 3.374578177727784, 4.499437570303712, 2.249718785151856, 2.249718785151856, 1.124859392575928, 0.0, 5.624296962879639, 0.0, 0.0, 1.124859392575928, 0.0, 4.499437570303712, 109.11136107986502, 20.247469066366705, 42.744656917885266, 0.0, 0.0, 1.124859392575928, 28.1214848143982, 0.0, 5.624296962879639, 57.75, 5.08432147563
academicW2A-028_MAT.txt, 0.4120313143798929, 0.0, 6.1804697156983925, 0.0, 95.17923362175524, 11.536876802637, 0.0, 2.88421920065925, 0.8240626287597858, 0.0, 2.472187886279357, 1.6481252575195715, 0.0, 0.0, 0.4120313143798929, 0.4120313143798929, 1.2360939431396785, 2.88421920065925, 5.7684384013185, 1.2360939431396785, 6.592501030078286, 7.828594973217964, 3.708281829419036, 0.0, 261.639884631232, 0.8240626287597858, 1.6481252575195715, 0.4120313143798929, 4.120313143798929, 2.0601565718994643, 3.296250515039143, 0.8240626287597858, 0.8240626287597858, 23.073753605274, 1.6481252575195715, 1.6481252575195715, 1.2360939431396785, 0.4120313143798929, 0.4120313143798929, 2.472187886279357, 0.0, 0.0, 0.0, 11.948908117016893, 11.536876802637, 1.6481252575195715, 1.2360939431396785, 2.0601565718994643, 15.245158632056036, 0.4120313143798929, 11.948908117016893, 0.0, 0.8240626287597858, 0.0, 0.0, 2.0601565718994643, 87.35063864853728, 19.365471775854967, 35.0226617222909, 0.0, 0.0, 0.0, 36.25875566543058, 0.0, 5.356407086938607, 60.5, 5.5
opinionsocc_2014_20704953_MAT.txt, 2.4009603841536613, 3.601440576230492, 2.4009603841536613, 7.202881152460984, 68.42737094837935, 39.61584633853541, 1.2004801920768307, 3.601440576230492, 2.4009603841536613, 2.4009603841536613, 3.601440576230492, 2.4009603841536613, 0.0, 0.0, 0.0, 1.2004801920768307, 6.002400960384154, 2.4009603841536613, 0.0, 1.2004801920768307, 10.804321728691477, 7.202881152460984, 2.4009603841536613, 0.0, 256.90276110444177, 4.801920768307323, 1.2004801920768307, 1.2004801920768307, 6.002400960384154, 0.0, 21.608643457382954, 0.0, 1.2004801920768307, 20.408163265306122, 0.0, 1.2004801920768307, 2.4009603841536613, 12.004801920768308, 1.2004801920768307, 24.009603841536617, 2.4009603841536613, 1.2004801920768307, 0.0, 13.205282112845138, 7.202881152460984, 8.403361344537815, 6.002400960384154, 3.601440576230492, 0.0, 0.0, 4.801920768307323, 0.0, 0.0, 2.4009603841536613, 0.0, 1.2004801920768307, 97.23889555822329, 8.403361344537815, 24.009603841536617, 1.2004801920768307, 0.0, 1.2004801920768307, 20.408163265306122, 1.2004801920768307, 1.2004801920768307, 55.25, 4.98100407056
lessonS1B-007_MAT.txt, 11.05169340463458, 8.556149732620321, 2.1390374331550803, 47.05882352941176, 27.45098039215686, 44.919786096256686, 7.1301247771836005, 6.4171122994652405, 12.477718360071302, 1.0695187165775402, 1.7825311942959001, 0.0, 0.0, 0.0, 0.7130124777183601, 2.8520499108734403, 12.121212121212121, 1.7825311942959001, 0.0, 1.0695187165775402, 22.10338680926916, 0.7130124777183601, 2.1390374331550803, 2.4955436720142603, 151.51515151515153, 0.35650623885918004, 0.35650623885918004, 0.0, 15.329768270944742, 2.1390374331550803, 9.625668449197862, 0.35650623885918004, 1.0695187165775402, 40.28520499108734, 58.46702317290552, 2.8520499108734403, 0.0, 22.459893048128343, 0.35650623885918004, 26.737967914438503, 0.7130124777183601, 0.0, 3.2085561497326203, 23.52941176470588, 5.347593582887701, 11.408199643493761, 0.35650623885918004, 3.2085561497326203, 0.7130124777183601, 1.0695187165775402, 3.2085561497326203, 1.0695187165775402, 0.0, 0.35650623885918004, 0.7130124777183601, 0.35650623885918004, 43.850267379679146, 1.0695187165775402, 72.01426024955437, 1.4260249554367201, 1.7825311942959001, 24.59893048128342, 4.991087344028521, 3.9215686274509802, 9.625668449197862, 48.0, 3.62701784197
scripted-brdcastnS2B-012_MAT.txt, 5.434782608695652, 5.016722408026756, 3.762541806020067, 12.959866220735787, 48.913043478260875, 22.157190635451503, 5.434782608695652, 11.705685618729095, 12.54180602006689, 0.4180602006688963, 6.270903010033445, 0.8361204013377926, 0.4180602006688963, 0.0, 2.0903010033444813, 2.0903010033444813, 4.59866220735786, 0.0, 2.0903010033444813, 4.59866220735786, 6.688963210702341, 10.869565217391305, 4.59866220735786, 0.0, 248.3277591973244, 0.8361204013377926, 1.254180602006689, 0.0, 4.59866220735786, 0.8361204013377926, 17.97658862876254, 0.4180602006688963, 2.926421404682274, 25.919732441471574, 8.779264214046822, 1.254180602006689, 0.8361204013377926, 12.123745819397994, 2.926421404682274, 25.08361204013378, 1.6722408026755853, 0.4180602006688963, 6.270903010033445, 13.377926421404682, 9.19732441471572, 4.180602006688963, 0.8361204013377926, 1.6722408026755853, 7.107023411371237, 2.508361204013378, 5.852842809364548, 0.0, 0.0, 0.8361204013377926, 0.4180602006688963, 0.8361204013377926, 81.52173913043478, 5.016722408026756, 48.913043478260875, 0.4180602006688963, 0.0, 0.8361204013377926, 22.157190635451503, 1.6722408026755853, 4.59866220735786, 51.25, 4.56672932331
academicW2A-024_MAT.txt, 6.112469437652813, 8.557457212713937, 4.074979625101874, 0.0, 94.5395273023635, 7.742461287693562, 2.444987775061125, 8.149959250203748, 2.444987775061125, 2.852485737571312, 3.667481662591687, 1.6299918500407498, 1.2224938875305624, 0.0, 0.8149959250203749, 1.6299918500407498, 2.852485737571312, 2.037489812550937, 3.2599837000814995, 4.074979625101874, 9.372453137734311, 6.112469437652813, 1.2224938875305624, 0.0, 231.86634066829666, 2.852485737571312, 0.40749796251018744, 2.444987775061125, 4.88997555012225, 1.6299918500407498, 18.337408312958438, 2.037489812550937, 0.40749796251018744, 26.89486552567237, 1.6299918500407498, 0.8149959250203749, 1.2224938875305624, 10.594947025264874, 1.6299918500407498, 6.112469437652813, 1.2224938875305624, 0.40749796251018744, 0.0, 11.817440912795437, 2.037489812550937, 2.852485737571312, 4.4824775876120615, 4.88997555012225, 0.40749796251018744, 0.0, 8.964955175224123, 0.0, 0.0, 0.40749796251018744, 0.0, 1.2224938875305624, 115.32192339038305, 8.964955175224123, 38.30480847595762, 0.0, 0.40749796251018744, 0.0, 44.417277913610434, 0.40749796251018744, 7.334963325183374, 62.25, 5.51843317972
